detectorid,starttime,volume,speed,occupancy,status,dqflags
1856,9/15/2011 0:03:20,1,64,1,2,0
1856,9/15/2011 0:03:40,1,52,0,3,0
1856,9/15/2011 0:04:00,0,,0,0,0
1856,9/15/2011 0:04:20,4,73,4,2,0
1856,9/15/2011 0:04:40,1,68,1,2,0
1856,9/15/2011 0:05:00,1,52,0,3,0
1856,9/15/2011 0:05:20,1,68,2,2,0
1856,9/15/2011 0:05:40,0,,0,0,0
1856,9/15/2011 0:06:00,0,,0,0,0
1856,9/15/2011 0:06:20,0,,0,0,0
1856,9/15/2011 0:06:40,0,,0,0,0
1856,9/15/2011 0:07:00,1,69,1,2,0
1856,9/15/2011 0:07:20,0,,0,0,0
1856,9/15/2011 0:07:40,0,,0,0,0
1856,9/15/2011 0:08:00,1,64,1,2,0
1856,9/15/2011 0:08:20,3,66,3,2,0
1856,9/15/2011 0:08:40,1,68,1,2,0
1856,9/15/2011 0:09:00,3,65,3,2,0
1856,9/15/2011 0:09:20,1,68,1,2,0
1856,9/15/2011 0:09:40,1,67,1,2,0
1856,9/15/2011 0:10:00,1,67,0,3,0
1856,9/15/2011 0:10:20,0,,0,0,0
1856,9/15/2011 0:10:40,0,,0,0,0
1856,9/15/2011 0:11:00,0,,0,0,0
1856,9/15/2011 0:11:20,0,,0,0,0
1856,9/15/2011 0:11:40,1,64,1,2,0
1856,9/15/2011 0:12:00,0,,0,0,0
1856,9/15/2011 0:12:20,1,68,0,3,0
1856,9/15/2011 0:12:40,0,,0,0,0
1856,9/15/2011 0:13:00,0,,0,0,0
1856,9/15/2011 0:13:20,0,,0,0,0
1856,9/15/2011 0:13:40,1,64,1,2,0
1856,9/15/2011 0:14:00,0,,0,0,0
1856,9/15/2011 0:14:20,1,68,1,2,0
1856,9/15/2011 0:14:40,1,67,1,2,0
1856,9/15/2011 0:15:00,0,,0,0,0
1856,9/15/2011 0:15:20,1,67,1,2,0
1856,9/15/2011 0:15:40,0,,0,0,0
1856,9/15/2011 0:16:00,0,,0,0,0
1856,9/15/2011 0:16:20,0,,0,0,0
1856,9/15/2011 0:16:40,1,64,0,3,0
1856,9/15/2011 0:17:00,0,,0,0,0
1856,9/15/2011 0:17:20,0,,0,0,0
1856,9/15/2011 0:17:40,1,88,0,3,0
1856,9/15/2011 0:18:00,3,66,3,2,0
1856,9/15/2011 0:18:20,1,67,1,2,0
1856,9/15/2011 0:18:40,1,68,1,2,0
1856,9/15/2011 0:19:00,2,52,1,2,0
1856,9/15/2011 0:19:20,0,,0,0,0
1856,9/15/2011 0:19:40,0,,0,0,0
1856,9/15/2011 0:20:00,1,96,1,2,0
1856,9/15/2011 0:20:20,3,74,3,2,0
1856,9/15/2011 0:20:40,1,67,1,2,0
1856,9/15/2011 0:21:00,0,,0,0,0
1856,9/15/2011 0:21:20,0,,0,0,0
1856,9/15/2011 0:21:40,0,,0,0,0
1856,9/15/2011 0:22:00,1,75,0,3,0
1856,9/15/2011 0:22:20,0,,0,0,0
1856,9/15/2011 0:22:40,0,,0,0,0
1856,9/15/2011 0:23:00,,,,0,0
1856,9/15/2011 0:23:20,2,66,2,2,0
1856,9/15/2011 0:23:40,1,67,1,2,0
1856,9/15/2011 0:24:00,0,,0,0,0
1856,9/15/2011 0:24:20,,,,0,0
1856,9/15/2011 0:24:40,0,,0,0,0
1856,9/15/2011 0:25:00,1,49,0,3,0
1856,9/15/2011 0:25:20,2,67,2,2,0
1856,9/15/2011 0:25:40,0,,0,0,0
1856,9/15/2011 0:26:00,1,68,1,2,0
1856,9/15/2011 0:26:20,1,83,0,3,0
1856,9/15/2011 0:26:40,0,,0,0,0
1856,9/15/2011 0:27:00,1,68,0,3,0
1856,9/15/2011 0:27:20,0,,0,0,0
1856,9/15/2011 0:27:40,0,,0,0,0
1856,9/15/2011 0:28:00,3,64,1,2,0
1856,9/15/2011 0:28:20,0,,0,0,0
1856,9/15/2011 0:28:40,1,64,1,2,0
1856,9/15/2011 0:29:00,1,64,1,2,0
1856,9/15/2011 0:29:20,1,67,1,2,0
1856,9/15/2011 0:29:40,0,,0,0,0
1856,9/15/2011 0:30:00,0,,0,0,0
1856,9/15/2011 0:30:20,0,,0,0,0
1856,9/15/2011 0:30:40,2,68,2,2,0
1856,9/15/2011 0:31:00,1,67,1,2,0
1856,9/15/2011 0:31:20,0,,0,0,0
1856,9/15/2011 0:31:40,0,,0,0,0
1856,9/15/2011 0:32:00,0,,0,0,0
1856,9/15/2011 0:32:20,1,79,0,3,0
1856,9/15/2011 0:32:40,0,,0,0,0
1856,9/15/2011 0:33:00,0,,0,0,0
1856,9/15/2011 0:33:20,0,,0,0,0
1856,9/15/2011 0:33:40,0,,0,0,0
1856,9/15/2011 0:34:00,0,,0,0,0
1856,9/15/2011 0:34:20,0,,0,0,0
1856,9/15/2011 0:34:40,1,96,2,2,0
1856,9/15/2011 0:35:00,1,50,0,3,0
1856,9/15/2011 0:35:20,0,,0,0,0
1856,9/15/2011 0:35:40,0,,0,0,0
1856,9/15/2011 0:36:00,0,,0,0,0
1856,9/15/2011 0:36:20,0,,0,0,0
1856,9/15/2011 0:36:40,0,,0,0,0
1856,9/15/2011 0:37:00,0,,0,0,0
1856,9/15/2011 0:37:20,0,,0,0,0
1856,9/15/2011 0:37:40,0,,0,0,0
1856,9/15/2011 0:38:00,1,68,1,2,0
1856,9/15/2011 0:38:20,2,73,2,2,0
1856,9/15/2011 0:38:40,1,64,1,2,0
1856,9/15/2011 0:39:00,1,97,0,3,0
1856,9/15/2011 0:39:20,0,,0,0,0
1856,9/15/2011 0:39:40,1,50,0,3,0
1856,9/15/2011 0:40:00,0,,0,0,0
1856,9/15/2011 0:40:20,0,,0,0,0
1856,9/15/2011 0:40:40,0,,0,0,0
1856,9/15/2011 0:41:00,0,,0,0,0
1856,9/15/2011 0:41:20,0,,0,0,0
1856,9/15/2011 0:41:40,0,,0,0,0
1856,9/15/2011 0:42:00,0,,0,0,0
1856,9/15/2011 0:42:20,0,,0,0,0
1856,9/15/2011 0:42:40,0,,0,0,0
1856,9/15/2011 0:43:00,1,68,1,2,0
1856,9/15/2011 0:43:20,1,67,0,3,0
1856,9/15/2011 0:43:40,0,,0,0,0
1856,9/15/2011 0:44:00,0,,0,0,0
1856,9/15/2011 0:44:20,1,68,0,3,0
1856,9/15/2011 0:44:40,1,64,1,2,0
1856,9/15/2011 0:45:00,0,,0,0,0
1856,9/15/2011 0:45:20,1,103,0,3,4
1856,9/15/2011 0:45:40,2,58,1,2,0
1856,9/15/2011 0:46:00,0,,0,0,0
1856,9/15/2011 0:46:20,0,,0,0,0
1856,9/15/2011 0:46:40,0,,0,0,0
1856,9/15/2011 0:47:00,0,,0,0,0
1856,9/15/2011 0:47:20,1,96,0,3,0
1856,9/15/2011 0:47:40,0,,0,0,0
1856,9/15/2011 0:48:00,0,,0,0,0
1856,9/15/2011 0:48:20,0,,0,0,0
1856,9/15/2011 0:48:40,1,67,0,3,0
1856,9/15/2011 0:49:00,1,68,1,2,0
1856,9/15/2011 0:49:20,0,,0,0,0
1856,9/15/2011 0:49:40,0,,0,0,0
1856,9/15/2011 0:50:00,1,86,0,3,0
1856,9/15/2011 0:50:20,0,,0,0,0
1856,9/15/2011 0:50:40,0,,0,0,0
1856,9/15/2011 0:51:00,0,,0,0,0
1856,9/15/2011 0:51:20,0,,0,0,0
1856,9/15/2011 0:51:40,0,,0,0,0
1856,9/15/2011 0:52:00,1,0,0,3,24
1856,9/15/2011 0:52:20,1,64,1,2,0
1856,9/15/2011 0:52:40,0,,0,0,0
1856,9/15/2011 0:53:00,0,,0,0,0
1856,9/15/2011 0:53:20,0,,0,0,0
1856,9/15/2011 0:53:40,1,63,0,3,0
1856,9/15/2011 0:54:00,0,,0,0,0
1856,9/15/2011 0:54:20,0,,0,0,0
1856,9/15/2011 0:54:40,0,,0,0,0
1856,9/15/2011 0:55:00,0,,0,0,0
1856,9/15/2011 0:55:20,0,,0,0,0
1856,9/15/2011 0:55:40,0,,0,0,0
1856,9/15/2011 0:56:00,0,,0,0,0
1856,9/15/2011 0:56:20,0,,0,0,0
1856,9/15/2011 0:56:40,1,68,1,2,0
1856,9/15/2011 0:57:00,0,,0,0,0
1856,9/15/2011 0:57:20,1,68,1,2,0
1856,9/15/2011 0:57:40,0,,0,0,0
1856,9/15/2011 0:58:00,1,67,1,2,0
1856,9/15/2011 0:58:20,0,,0,0,0
1856,9/15/2011 0:58:40,0,,0,0,0
1856,9/15/2011 0:59:00,0,,0,0,0
1856,9/15/2011 0:59:20,1,64,1,2,0
1856,9/15/2011 0:59:40,0,,0,0,0
1857,9/15/2011 0:00:00,2,65,2,2,0
1857,9/15/2011 0:00:20,2,64,2,2,0
1857,9/15/2011 0:00:40,1,64,1,2,0
1857,9/15/2011 0:01:00,3,57,11,2,0
1857,9/15/2011 0:01:20,2,54,2,2,0
1857,9/15/2011 0:01:40,2,67,2,2,0
1857,9/15/2011 0:02:00,5,67,5,2,0
1857,9/15/2011 0:02:20,2,53,2,2,0
1857,9/15/2011 0:02:40,4,57,5,2,0
1857,9/15/2011 0:03:00,2,68,2,2,0
1857,9/15/2011 0:03:20,3,59,3,2,0
1857,9/15/2011 0:03:40,5,63,4,2,0
1857,9/15/2011 0:04:00,1,67,2,2,0
1857,9/15/2011 0:04:20,1,68,1,2,0
1857,9/15/2011 0:04:40,4,40,2,2,0
1857,9/15/2011 0:05:00,2,62,2,2,0
1857,9/15/2011 0:05:20,1,50,1,2,0
1857,9/15/2011 0:05:40,6,56,6,2,0
1857,9/15/2011 0:06:00,3,66,3,2,0
1857,9/15/2011 0:06:20,1,67,1,2,0
1857,9/15/2011 0:06:40,1,50,0,3,0
1857,9/15/2011 0:07:00,2,65,2,2,0
1857,9/15/2011 0:07:20,2,50,5,2,0
1857,9/15/2011 0:07:40,1,50,0,3,0
1857,9/15/2011 0:08:00,0,,0,0,0
1857,9/15/2011 0:08:20,2,53,2,2,0
1857,9/15/2011 0:08:40,0,,0,0,0
1857,9/15/2011 0:09:00,1,50,0,3,0
1857,9/15/2011 0:09:20,2,50,2,2,0
1857,9/15/2011 0:09:40,3,64,6,2,0
1857,9/15/2011 0:10:00,4,59,3,2,0
1857,9/15/2011 0:10:20,2,57,1,2,0
1857,9/15/2011 0:10:40,1,68,1,2,0
1857,9/15/2011 0:11:00,4,65,4,2,0
1857,9/15/2011 0:11:20,1,67,1,2,0
1857,9/15/2011 0:11:40,2,54,6,2,0
1857,9/15/2011 0:12:00,1,50,4,2,0
1857,9/15/2011 0:12:20,3,56,3,2,0
1857,9/15/2011 0:12:40,1,50,1,2,0
1857,9/15/2011 0:13:00,1,50,0,3,0
1857,9/15/2011 0:13:20,0,,0,0,0
1857,9/15/2011 0:13:40,4,61,4,2,0
1857,9/15/2011 0:14:00,0,,0,0,0
1857,9/15/2011 0:14:20,3,51,2,2,0
1857,9/15/2011 0:14:40,3,55,3,2,0
1857,9/15/2011 0:15:00,2,58,2,2,0
1857,9/15/2011 0:15:20,1,68,1,2,0
1857,9/15/2011 0:15:40,0,,0,0,0
1857,9/15/2011 0:16:00,4,62,3,2,0
1857,9/15/2011 0:16:20,2,65,1,2,0
1857,9/15/2011 0:16:40,1,68,1,2,0
1857,9/15/2011 0:17:00,0,,0,0,0
1857,9/15/2011 0:17:20,0,,0,0,0
1857,9/15/2011 0:17:40,2,50,1,2,0
1857,9/15/2011 0:18:00,5,59,5,2,0
1857,9/15/2011 0:18:20,4,64,4,2,0
1857,9/15/2011 0:18:40,2,57,1,2,0
1857,9/15/2011 0:19:00,2,59,3,2,0
1857,9/15/2011 0:19:20,3,59,2,2,0
1857,9/15/2011 0:19:40,1,50,0,3,0
1857,9/15/2011 0:20:00,2,59,1,2,0
1857,9/15/2011 0:20:20,3,64,3,2,0
1857,9/15/2011 0:20:40,3,56,2,2,0
1857,9/15/2011 0:21:00,1,67,1,2,0
1857,9/15/2011 0:21:20,1,64,1,2,0
1857,9/15/2011 0:21:40,2,59,1,2,0
1857,9/15/2011 0:22:00,3,52,4,2,0
1857,9/15/2011 0:22:20,0,,0,0,0
1857,9/15/2011 0:22:40,0,,0,0,0
1857,9/15/2011 0:23:00,,,,0,0
1857,9/15/2011 0:23:20,3,54,3,2,0
1857,9/15/2011 0:23:40,1,50,0,3,0
1857,9/15/2011 0:24:00,2,58,2,2,0
1857,9/15/2011 0:24:20,,,,0,0
1857,9/15/2011 0:24:40,1,50,0,3,0
1857,9/15/2011 0:25:00,0,,0,0,0
1857,9/15/2011 0:25:20,2,67,1,2,0
1857,9/15/2011 0:25:40,1,50,0,3,0
1857,9/15/2011 0:26:00,0,,0,0,0
1857,9/15/2011 0:26:20,3,66,3,2,0
1857,9/15/2011 0:26:40,0,,0,0,0
1857,9/15/2011 0:27:00,2,56,2,2,0
1857,9/15/2011 0:27:20,0,,0,0,0
1857,9/15/2011 0:27:40,0,,0,0,0
1857,9/15/2011 0:28:00,3,59,6,2,0
1857,9/15/2011 0:28:20,3,66,2,2,0
1857,9/15/2011 0:28:40,2,66,2,2,0
1857,9/15/2011 0:29:00,0,,0,0,0
1857,9/15/2011 0:29:20,3,67,3,2,0
1857,9/15/2011 0:29:40,1,50,0,3,0
1857,9/15/2011 0:30:00,0,,0,0,0
1857,9/15/2011 0:30:20,1,49,0,3,0
1857,9/15/2011 0:30:40,3,53,2,2,0
1857,9/15/2011 0:31:00,1,50,4,2,0
1857,9/15/2011 0:31:20,3,61,2,2,0
1857,9/15/2011 0:31:40,1,68,1,2,0
1857,9/15/2011 0:32:00,1,67,0,3,0
1857,9/15/2011 0:32:20,3,56,2,2,0
1857,9/15/2011 0:32:40,2,65,1,2,0
1857,9/15/2011 0:33:00,2,68,3,2,0
1857,9/15/2011 0:33:20,4,66,6,2,0
1857,9/15/2011 0:33:40,2,58,2,2,0
1857,9/15/2011 0:34:00,0,,0,0,0
1857,9/15/2011 0:34:20,1,67,1,2,0
1857,9/15/2011 0:34:40,1,67,1,2,0
1857,9/15/2011 0:35:00,2,56,2,2,0
1857,9/15/2011 0:35:20,2,68,1,2,0
1857,9/15/2011 0:35:40,1,0,0,3,24
1857,9/15/2011 0:36:00,2,58,3,2,0
1857,9/15/2011 0:36:20,1,50,0,3,0
1857,9/15/2011 0:36:40,5,58,4,2,0
1857,9/15/2011 0:37:00,4,61,4,2,0
1857,9/15/2011 0:37:20,1,67,1,2,0
1857,9/15/2011 0:37:40,1,105,0,3,4
1857,9/15/2011 0:38:00,1,67,0,3,0
1857,9/15/2011 0:38:20,1,0,0,3,24
1857,9/15/2011 0:38:40,1,50,1,2,0
1857,9/15/2011 0:39:00,0,,0,0,0
1857,9/15/2011 0:39:20,1,50,0,3,0
1857,9/15/2011 0:39:40,2,50,1,2,0
1857,9/15/2011 0:40:00,0,,0,0,0
1857,9/15/2011 0:40:20,0,,0,0,0
1857,9/15/2011 0:40:40,1,49,3,2,0
1857,9/15/2011 0:41:00,1,68,0,3,0
1857,9/15/2011 0:41:20,2,57,1,2,0
1857,9/15/2011 0:41:40,2,59,2,2,0
1857,9/15/2011 0:42:00,1,50,0,3,0
1857,9/15/2011 0:42:20,1,67,0,3,0
1857,9/15/2011 0:42:40,0,,0,0,0
1857,9/15/2011 0:43:00,0,,0,0,0
1857,9/15/2011 0:43:20,2,59,2,2,0
1857,9/15/2011 0:43:40,2,65,5,2,0
1857,9/15/2011 0:44:00,0,,0,0,0
1857,9/15/2011 0:44:20,0,,0,0,0
1857,9/15/2011 0:44:40,2,63,1,2,0
1857,9/15/2011 0:45:00,0,,0,0,0
1857,9/15/2011 0:45:20,2,58,6,2,0
1857,9/15/2011 0:45:40,3,66,2,2,0
1857,9/15/2011 0:46:00,1,50,2,2,0
1857,9/15/2011 0:46:20,1,68,0,3,0
1857,9/15/2011 0:46:40,0,,0,0,0
1857,9/15/2011 0:47:00,3,56,2,2,0
1857,9/15/2011 0:47:20,0,,0,0,0
1857,9/15/2011 0:47:40,1,50,0,3,0
1857,9/15/2011 0:48:00,0,,0,0,0
1857,9/15/2011 0:48:20,1,67,0,3,0
1857,9/15/2011 0:48:40,2,59,2,2,0
1857,9/15/2011 0:49:00,3,61,2,2,0
1857,9/15/2011 0:49:20,0,,0,0,0
1857,9/15/2011 0:49:40,0,,0,0,0
1857,9/15/2011 0:50:00,3,50,3,2,0
1857,9/15/2011 0:50:20,2,67,2,2,0
1857,9/15/2011 0:50:40,0,,0,0,0
1857,9/15/2011 0:51:00,0,,0,0,0
1857,9/15/2011 0:51:20,0,,0,0,0
1857,9/15/2011 0:51:40,1,94,0,3,0
1857,9/15/2011 0:52:00,3,61,6,2,0
1857,9/15/2011 0:52:20,1,50,0,3,0
1857,9/15/2011 0:52:40,0,,0,0,0
1857,9/15/2011 0:53:00,0,,0,0,0
1857,9/15/2011 0:53:20,2,59,2,2,0
1857,9/15/2011 0:53:40,2,68,2,2,0
1857,9/15/2011 0:54:00,0,,0,0,0
1857,9/15/2011 0:54:20,0,,0,0,0
1857,9/15/2011 0:54:40,3,55,3,2,0
1857,9/15/2011 0:55:00,1,47,3,2,0
1857,9/15/2011 0:55:20,2,58,2,2,0
1857,9/15/2011 0:55:40,0,,0,0,0
1857,9/15/2011 0:56:00,2,59,1,2,0
1857,9/15/2011 0:56:20,2,68,2,2,0
1857,9/15/2011 0:56:40,1,67,4,2,0
1857,9/15/2011 0:57:00,2,59,3,2,0
1857,9/15/2011 0:57:20,1,50,0,3,0
1857,9/15/2011 0:57:40,2,59,3,2,0
1857,9/15/2011 0:58:00,1,50,1,2,0
1857,9/15/2011 0:58:20,2,50,1,2,0
1857,9/15/2011 0:58:40,2,64,2,2,0
1857,9/15/2011 0:59:00,2,64,2,2,0
1857,9/15/2011 0:59:20,2,56,6,2,0
1857,9/15/2011 0:59:40,2,58,1,2,0
1858,9/15/2011 0:00:00,1,103,0,3,4
1858,9/15/2011 0:00:20,1,64,1,2,0
1858,9/15/2011 0:00:40,0,,0,0,0
1858,9/15/2011 0:01:00,5,62,8,2,0
1858,9/15/2011 0:01:20,2,50,6,2,0
1858,9/15/2011 0:01:40,0,,0,0,0
1858,9/15/2011 0:02:00,3,66,3,2,0
1858,9/15/2011 0:02:20,3,59,6,2,0
1858,9/15/2011 0:02:40,0,,0,0,0
1858,9/15/2011 0:03:00,2,67,5,2,0
1858,9/15/2011 0:03:20,0,,0,0,0
1858,9/15/2011 0:03:40,3,58,3,2,0
1858,9/15/2011 0:04:00,0,,0,0,0
1858,9/15/2011 0:04:20,0,,0,0,0
1858,9/15/2011 0:04:40,3,69,2,2,0
1858,9/15/2011 0:05:00,2,81,2,2,0
1858,9/15/2011 0:05:20,2,74,1,2,0
1858,9/15/2011 0:05:40,0,,0,0,0
1858,9/15/2011 0:06:00,2,65,5,2,0
1858,9/15/2011 0:06:20,2,68,5,2,0
1858,9/15/2011 0:06:40,1,68,4,2,0
1858,9/15/2011 0:07:00,1,67,1,2,0
1858,9/15/2011 0:07:20,1,67,4,2,0
1858,9/15/2011 0:07:40,1,67,1,2,0
1858,9/15/2011 0:08:00,1,68,1,2,0
1858,9/15/2011 0:08:20,3,77,3,2,0
1858,9/15/2011 0:08:40,2,63,5,2,0
1858,9/15/2011 0:09:00,1,64,5,2,0
1858,9/15/2011 0:09:20,3,53,7,2,0
1858,9/15/2011 0:09:40,3,60,4,2,0
1858,9/15/2011 0:10:00,1,50,4,2,0
1858,9/15/2011 0:10:20,1,68,4,2,0
1858,9/15/2011 0:10:40,0,,0,0,0
1858,9/15/2011 0:11:00,1,68,0,3,0
1858,9/15/2011 0:11:20,1,49,4,2,0
1858,9/15/2011 0:11:40,1,97,0,3,0
1858,9/15/2011 0:12:00,1,50,3,2,0
1858,9/15/2011 0:12:20,2,59,2,2,0
1858,9/15/2011 0:12:40,0,,0,0,0
1858,9/15/2011 0:13:00,2,72,1,2,0
1858,9/15/2011 0:13:20,2,58,2,2,0
1858,9/15/2011 0:13:40,2,86,1,2,0
1858,9/15/2011 0:14:00,2,69,2,2,0
1858,9/15/2011 0:14:20,3,68,2,2,0
1858,9/15/2011 0:14:40,1,50,7,2,0
1858,9/15/2011 0:15:00,2,56,3,2,0
1858,9/15/2011 0:15:20,2,64,3,2,0
1858,9/15/2011 0:15:40,1,64,1,2,0
1858,9/15/2011 0:16:00,2,85,1,2,0
1858,9/15/2011 0:16:20,2,59,2,2,0
1858,9/15/2011 0:16:40,1,68,1,2,0
1858,9/15/2011 0:17:00,0,,0,0,0
1858,9/15/2011 0:17:20,2,67,2,2,0
1858,9/15/2011 0:17:40,1,64,1,2,0
1858,9/15/2011 0:18:00,4,60,4,2,0
1858,9/15/2011 0:18:20,3,65,7,2,0
1858,9/15/2011 0:18:40,1,60,1,2,0
1858,9/15/2011 0:19:00,0,,0,0,0
1858,9/15/2011 0:19:20,3,65,3,2,0
1858,9/15/2011 0:19:40,0,,0,0,0
1858,9/15/2011 0:20:00,3,56,3,2,0
1858,9/15/2011 0:20:20,2,57,5,2,0
1858,9/15/2011 0:20:40,1,67,5,2,0
1858,9/15/2011 0:21:00,0,,0,0,0
1858,9/15/2011 0:21:20,0,,0,0,0
1858,9/15/2011 0:21:40,1,64,1,2,0
1858,9/15/2011 0:22:00,3,68,4,2,0
1858,9/15/2011 0:22:20,0,,0,0,0
1858,9/15/2011 0:22:40,0,,0,0,0
1858,9/15/2011 0:23:00,,,,0,0
1858,9/15/2011 0:23:20,5,63,9,2,0
1858,9/15/2011 0:23:40,2,68,3,2,0
1858,9/15/2011 0:24:00,2,56,1,2,0
1858,9/15/2011 0:24:20,,,,0,0
1858,9/15/2011 0:24:40,2,66,8,2,0
1858,9/15/2011 0:25:00,2,58,2,2,0
1858,9/15/2011 0:25:20,2,64,2,2,0
1858,9/15/2011 0:25:40,3,68,3,2,0
1858,9/15/2011 0:26:00,0,,0,0,0
1858,9/15/2011 0:26:20,2,56,2,2,0
1858,9/15/2011 0:26:40,0,,0,0,0
1858,9/15/2011 0:27:00,0,,0,0,0
1858,9/15/2011 0:27:20,1,63,1,2,0
1858,9/15/2011 0:27:40,0,,0,0,0
1858,9/15/2011 0:28:00,1,50,0,3,0
1858,9/15/2011 0:28:20,2,58,3,2,0
1858,9/15/2011 0:28:40,1,56,0,3,0
1858,9/15/2011 0:29:00,1,68,0,3,0
1858,9/15/2011 0:29:20,1,64,1,2,0
1858,9/15/2011 0:29:40,3,66,3,2,0
1858,9/15/2011 0:30:00,1,50,4,2,0
1858,9/15/2011 0:30:20,0,,0,0,0
1858,9/15/2011 0:30:40,2,57,5,2,0
1858,9/15/2011 0:31:00,2,58,4,2,0
1858,9/15/2011 0:31:20,2,66,3,2,0
1858,9/15/2011 0:31:40,2,66,2,2,0
1858,9/15/2011 0:32:00,2,68,2,2,0
1858,9/15/2011 0:32:20,2,67,9,2,0
1858,9/15/2011 0:32:40,1,64,4,2,0
1858,9/15/2011 0:33:00,3,56,6,2,0
1858,9/15/2011 0:33:20,3,64,7,2,0
1858,9/15/2011 0:33:40,2,68,2,2,0
1858,9/15/2011 0:34:00,2,66,2,2,0
1858,9/15/2011 0:34:20,1,68,2,2,0
1858,9/15/2011 0:34:40,1,50,0,3,0
1858,9/15/2011 0:35:00,2,58,4,2,0
1858,9/15/2011 0:35:20,1,68,4,2,0
1858,9/15/2011 0:35:40,1,68,1,2,0
1858,9/15/2011 0:36:00,0,,0,0,0
1858,9/15/2011 0:36:20,2,59,2,2,0
1858,9/15/2011 0:36:40,2,78,2,2,0
1858,9/15/2011 0:37:00,3,54,3,2,0
1858,9/15/2011 0:37:20,1,64,1,2,0
1858,9/15/2011 0:37:40,0,,0,0,0
1858,9/15/2011 0:38:00,0,,0,0,0
1858,9/15/2011 0:38:20,1,97,3,2,0
1858,9/15/2011 0:38:40,0,,0,0,0
1858,9/15/2011 0:39:00,1,63,4,2,0
1858,9/15/2011 0:39:20,2,85,1,2,0
1858,9/15/2011 0:39:40,0,,0,0,0
1858,9/15/2011 0:40:00,0,,0,0,0
1858,9/15/2011 0:40:20,0,,0,0,0
1858,9/15/2011 0:40:40,1,67,1,2,0
1858,9/15/2011 0:41:00,0,,0,0,0
1858,9/15/2011 0:41:20,1,68,1,2,0
1858,9/15/2011 0:41:40,0,,0,0,0
1858,9/15/2011 0:42:00,1,68,1,2,0
1858,9/15/2011 0:42:20,2,67,2,2,0
1858,9/15/2011 0:42:40,3,64,7,2,0
1858,9/15/2011 0:43:00,1,50,4,2,0
1858,9/15/2011 0:43:20,2,59,1,2,0
1858,9/15/2011 0:43:40,0,,0,0,0
1858,9/15/2011 0:44:00,2,68,6,2,0
1858,9/15/2011 0:44:20,2,81,1,2,0
1858,9/15/2011 0:44:40,0,,0,0,0
1858,9/15/2011 0:45:00,1,68,1,2,0
1858,9/15/2011 0:45:20,0,,0,0,0
1858,9/15/2011 0:45:40,2,56,5,2,0
1858,9/15/2011 0:46:00,0,,0,0,0
1858,9/15/2011 0:46:20,0,,0,0,0
1858,9/15/2011 0:46:40,0,,0,0,0
1858,9/15/2011 0:47:00,2,57,2,2,0
1858,9/15/2011 0:47:20,1,67,1,2,0
1858,9/15/2011 0:47:40,2,81,1,2,0
1858,9/15/2011 0:48:00,1,68,4,2,0
1858,9/15/2011 0:48:20,1,64,4,2,0
1858,9/15/2011 0:48:40,1,64,4,2,0
1858,9/15/2011 0:49:00,2,75,4,2,0
1858,9/15/2011 0:49:20,0,,0,0,0
1858,9/15/2011 0:49:40,0,,0,0,0
1858,9/15/2011 0:50:00,2,64,4,2,0
1858,9/15/2011 0:50:20,2,82,1,2,0
1858,9/15/2011 0:50:40,2,67,6,2,0
1858,9/15/2011 0:51:00,1,68,4,2,0
1858,9/15/2011 0:51:20,1,50,0,3,0
1858,9/15/2011 0:51:40,2,84,2,2,0
1858,9/15/2011 0:52:00,1,68,4,2,0
1858,9/15/2011 0:52:20,1,96,0,3,0
1858,9/15/2011 0:52:40,1,51,1,2,0
1858,9/15/2011 0:53:00,0,,0,0,0
1858,9/15/2011 0:53:20,0,,0,0,0
1858,9/15/2011 0:53:40,4,68,12,2,0
1858,9/15/2011 0:54:00,1,68,5,2,0
1858,9/15/2011 0:54:20,0,,0,0,0
1858,9/15/2011 0:54:40,0,,0,0,0
1858,9/15/2011 0:55:00,1,68,1,2,0
1858,9/15/2011 0:55:20,0,,0,0,0
1858,9/15/2011 0:55:40,0,,0,0,0
1858,9/15/2011 0:56:00,1,103,0,3,4
1858,9/15/2011 0:56:20,0,,0,0,0
1858,9/15/2011 0:56:40,1,51,1,2,0
1858,9/15/2011 0:57:00,0,,0,0,0
1858,9/15/2011 0:57:20,3,65,4,2,0
1858,9/15/2011 0:57:40,3,36,5,2,0
1858,9/15/2011 0:58:00,1,62,1,2,0
1858,9/15/2011 0:58:20,2,65,2,2,0
1858,9/15/2011 0:58:40,1,67,3,2,0
1858,9/15/2011 0:59:00,1,67,3,2,0
1858,9/15/2011 0:59:20,1,50,0,3,0
1858,9/15/2011 0:59:40,2,83,1,2,0
1861,9/15/2011 0:00:00,0,0,0,2,8
1861,9/15/2011 0:00:20,0,0,0,2,8
1861,9/15/2011 0:00:40,0,0,0,2,8
1861,9/15/2011 0:01:00,1,0,0,2,24
1861,9/15/2011 0:01:20,3,0,0,2,24
1861,9/15/2011 0:01:40,0,0,0,2,8
1861,9/15/2011 0:02:00,1,0,0,2,24
1861,9/15/2011 0:02:20,2,0,0,2,24
1861,9/15/2011 0:02:40,0,0,0,2,8
1861,9/15/2011 0:03:00,0,0,0,2,8
1861,9/15/2011 0:03:20,1,0,0,2,24
1861,9/15/2011 0:03:40,1,0,0,2,24
1861,9/15/2011 0:04:00,1,0,0,2,24
1861,9/15/2011 0:04:20,3,0,0,2,24
1861,9/15/2011 0:04:40,0,0,0,2,8
